target,model,feature,importance
hemoglobin_low,logistic_l2,ecg_lf_hf_ratio,0.2373881247531341
hemoglobin_low,logistic_l2,ecg_spectral_centroid,0.6386995577827855
hemoglobin_low,logistic_l1,hr,0.11876823008060455
hemoglobin_low,logistic_l1,sdnn,0.07332511246204376
hemoglobin_low,logistic_l1,rmssd,0.04429493471980095
hemoglobin_low,logistic_l1,pnn50,0.14598898589611053
hemoglobin_low,logistic_l1,n_rr,0.05556021258234978
hemoglobin_low,logistic_l1,ecg_max,0.24365098774433136
hemoglobin_low,logistic_l1,ecg_min,0.0
hemoglobin_low,logistic_l1,ecg_ptp,0.3492830693721771
hemoglobin_low,logistic_l1,ecg_rms,0.27182599902153015
hemoglobin_low,logistic_l1,ecg_skewness,0.5946822762489319
hemoglobin_low,logistic_l1,ecg_kurtosis,1.297916293144226
hemoglobin_low,logistic_l1,ecg_zero_crossing_rate,0.5350359082221985
hemoglobin_low,logistic_l1,ecg_mean_abs,0.0
hemoglobin_low,logistic_l1,ecg_total_power,0.14461620151996613
hemoglobin_low,logistic_l1,ecg_vlf_power,0.0
hemoglobin_low,logistic_l1,ecg_lf_power,0.0
hemoglobin_low,logistic_l1,ecg_hf_power,0.0
hemoglobin_low,logistic_l1,ecg_vlf_norm,0.0
hemoglobin_low,logistic_l1,ecg_lf_norm,0.49913737177848816
hemoglobin_low,logistic_l1,ecg_hf_norm,0.17477934062480927
hemoglobin_low,logistic_l1,ecg_lf_hf_ratio,0.1510169506072998
hemoglobin_low,logistic_l1,ecg_spectral_centroid,0.5114863514900208
hemoglobin_low,random_forest,hr,0.0263517590531302
hemoglobin_low,random_forest,sdnn,0.03832007002914332
hemoglobin_low,random_forest,rmssd,0.0461673710634305
hemoglobin_low,random_forest,pnn50,0.023961979264607414
hemoglobin_low,random_forest,n_rr,0.027715606617267564
hemoglobin_low,random_forest,ecg_max,0.06878809337521434
hemoglobin_low,random_forest,ecg_min,0.06782015612900215
hemoglobin_low,random_forest,ecg_ptp,0.07747750875078253
hemoglobin_low,random_forest,ecg_rms,0.013067190339873209
hemoglobin_low,random_forest,ecg_skewness,0.07973069918589108
hemoglobin_low,random_forest,ecg_kurtosis,0.08812089448310856
hemoglobin_low,random_forest,ecg_zero_crossing_rate,0.04792998295913254
hemoglobin_low,random_forest,ecg_mean_abs,0.0618695472015716
hemoglobin_low,random_forest,ecg_total_power,0.04637462054062179
hemoglobin_low,random_forest,ecg_vlf_power,0.0
hemoglobin_low,random_forest,ecg_lf_power,0.047452603492315816
hemoglobin_low,random_forest,ecg_hf_power,0.04027745176694524
hemoglobin_low,random_forest,ecg_vlf_norm,0.0
hemoglobin_low,random_forest,ecg_lf_norm,0.04686819977121538
hemoglobin_low,random_forest,ecg_hf_norm,0.04912851375506851
hemoglobin_low,random_forest,ecg_lf_hf_ratio,0.05517934987879245
hemoglobin_low,random_forest,ecg_spectral_centroid,0.047398402342885816
hemoglobin_low,mlp,hr,0.0
hemoglobin_low,mlp,sdnn,0.0
hemoglobin_low,mlp,rmssd,0.0
hemoglobin_low,mlp,pnn50,0.0
hemoglobin_low,mlp,n_rr,0.0
hemoglobin_low,mlp,ecg_max,0.0
hemoglobin_low,mlp,ecg_min,0.0
hemoglobin_low,mlp,ecg_ptp,0.0
hemoglobin_low,mlp,ecg_rms,0.0
hemoglobin_low,mlp,ecg_skewness,0.0
hemoglobin_low,mlp,ecg_kurtosis,0.0
hemoglobin_low,mlp,ecg_zero_crossing_rate,0.0
hemoglobin_low,mlp,ecg_mean_abs,0.0
hemoglobin_low,mlp,ecg_total_power,0.0
hemoglobin_low,mlp,ecg_vlf_power,0.0
hemoglobin_low,mlp,ecg_lf_power,0.0
hemoglobin_low,mlp,ecg_hf_power,0.0
hemoglobin_low,mlp,ecg_vlf_norm,0.0
hemoglobin_low,mlp,ecg_lf_norm,0.0
hemoglobin_low,mlp,ecg_hf_norm,0.0
hemoglobin_low,mlp,ecg_lf_hf_ratio,0.0
hemoglobin_low,mlp,ecg_spectral_centroid,0.0
